request_rate,ip_entropy,inter_arrival_mean,inter_arrival_std,http_method_ratio,unique_path_ratio,unique_ip_count,post_ratio,label
36.0,1.584962500721156,0.027459132604758834,0.037406431244773594,1.0,0.011111111111111112,3,0.0,1
36.0,1.584962500721156,0.02748057828935165,0.037376534182461195,1.0,0.011111111111111112,3,0.0,1
36.0,1.584962500721156,0.027480263949772498,0.037404637527919046,1.0,0.011111111111111112,3,0.0,1
36.0,1.584962500721156,0.027475781946874864,0.03728231308393176,1.0,0.011111111111111112,3,0.0,1
36.0,1.584962500721156,0.02747197923713556,0.03725941176331611,1.0,0.011111111111111112,3,0.0,1
36.0,1.584962500721156,0.02747854973350823,0.037254901369365316,1.0,0.011111111111111112,3,0.0,1
36.0,1.584962500721156,0.0274820807259842,0.03728070984153495,1.0,0.011111111111111112,3,0.0,1
36.0,1.584962500721156,0.027476128253190877,0.03733372600528097,1.0,0.011111111111111112,3,0.0,1
764.8,7.211480582880553,0.0013074463897433668,0.0032153459937223744,1.0,0.0002615062761506276,150,0.0,1
785.2,7.213592016584793,0.0012715000711428892,0.0019772452622810834,1.0,0.00025471217524197657,150,0.0,1
820.6,7.214683015566092,0.0012179973473030437,0.0018714432943919897,1.0,0.00024372410431391665,150,0.0,1
854.6,7.2169366728738815,0.001169443576969904,0.001697709210442137,1.0,0.0002340276152586005,150,0.0,1
911.2,7.2157997860438465,0.0010969793233860992,0.001453916420231129,1.0,0.00021949078138718174,150,0.0,1
949.4,7.216533571040973,0.001052711113464767,0.0013190264541559553,1.0,0.0002106593638087213,150,0.0,1
961.0,7.215634844131916,0.0010396587560814088,0.0012855410167607404,1.0,0.0002081165452653486,150,0.0,1
966.8,7.213632454893036,0.0010341622679963163,0.001155308962273471,1.0,0.0002068680182043856,150,0.0,1
962.4,7.211456789674095,0.0010387190313503763,0.0011644958649279658,1.0,0.00020781379883624273,150,0.0,1
922.2,7.213483724044363,0.0010838337937559843,0.0013023357116933704,1.0,0.00021687269572760788,150,0.0,1
872.2,7.214247361449522,0.0011459244500606433,0.00170359039374051,1.0,0.00022930520522815867,150,0.0,1
867.8,7.214445381709558,0.0011523932891817563,0.0017110903400429592,1.0,0.00023046784973496196,150,0.0,1
888.2,7.213085755571718,0.0011257731162749968,0.0016731620525206132,1.0,0.00022517451024544022,150,0.0,1
878.2,7.210950125085543,0.0011379168082478377,0.0017038598525409222,1.0,0.0002277385561375541,150,0.0,1
914.0,7.212860045363693,0.0010941089125842175,0.001585370885939021,1.0,0.0002188183807439825,150,0.0,1
909.6,7.214839727895319,0.0010991435221900043,0.001430389240391966,1.0,0.00021987686895338611,150,0.0,1
886.0,7.2142156398881685,0.0011287246931484737,0.0016133040573054185,1.0,0.0002257336343115124,150,0.0,1
832.6,7.214551100893277,0.0012003878800127725,0.0017985233490796307,1.0,0.00024021138601969732,150,0.0,1
824.0,7.214106215518492,0.0012112841730008979,0.0018345648214585393,1.0,0.00024271844660194174,150,0.0,1
800.0,7.214693403845083,0.0012498050965378063,0.0019426255021817655,1.0,0.00025,150,0.0,1
838.2,7.212437888148783,0.0011926631654361553,0.0017216939959841253,1.0,0.00023860653781913624,150,0.0,1
870.6,7.213459852122075,0.0011482784414992614,0.0015069567807136617,1.0,0.00022972662531587412,150,0.0,1
912.6,7.211595029940445,0.0010956020430481679,0.0013217683297652078,1.0,0.00021915406530791147,150,0.0,1
924.0,7.214409084454401,0.00107449900925895,0.0012380897123965996,1.0,0.00021645021645021645,150,0.0,1
929.0,7.213141737740266,0.0010763227580232316,0.0013072367591998074,1.0,0.00021528525296017224,150,0.0,1
904.4,7.212728294455411,0.00110518397074098,0.0014285402527656039,1.0,0.00022114108801415304,150,0.0,1
872.4,7.212840553483173,0.0011459905274060307,0.0015477576634899336,1.0,0.00022925263640531865,150,0.0,1
839.2,7.211017471186852,0.001191677666392457,0.001729375851290574,1.0,0.00023832221163012392,150,0.0,1
873.8,7.214112310561855,0.001144148654990144,0.0015795407408327107,1.0,0.00022888532845044633,150,0.0,1
897.0,7.212919535995994,0.0011142517284662143,0.001481488257094288,1.0,0.0002229654403567447,150,0.0,1
874.0,7.213369638730274,0.0011409455891140104,0.001911576322475782,1.0,0.0002288329519450801,150,0.0,1
876.2,7.213857992565694,0.0011409548319638047,0.002306177640231726,1.0,0.00022825838849577722,150,0.0,1
872.4,7.21176074216092,0.0011460640047209385,0.0022925519840052097,1.0,0.00022925263640531865,150,0.0,1
812.2,7.213811549315757,0.0012308076097460217,0.002488402275529567,1.0,0.0002462447672986949,150,0.0,1
754.8,7.213655036416516,0.0013238564113897005,0.002799296798121365,1.0,0.00026497085320614734,150,0.0,1
765.4,7.215682304905662,0.001306009554327064,0.0025228929863877095,1.0,0.0002613012803762738,150,0.0,1
369.8,5.62594457304629,0.0026446542182526032,0.014001611026042053,1.0,0.0005408328826392645,50,0.0,1
380.0,5.626790640922264,0.0025961140446313876,0.013912879798563146,1.0,0.0005263157894736842,50,0.0,1
372.4,5.626109752961578,0.0026267793215711166,0.013617586612247948,1.0,0.0005370569280343716,50,0.0,1
372.6,5.625457229912097,0.0026838894689377602,0.013126985677773817,1.0,0.0005367686527106817,50,0.0,1
378.0,5.6242482431413,0.002620965479037445,0.012158613056512045,1.0,0.0005291005291005291,50,0.0,1
379.8,5.62550779173505,0.0026037028516682987,0.011038864890134325,1.0,0.000526592943654555,50,0.0,1
371.8,5.6298261905707925,0.002633081827276618,0.010497428588032941,1.0,0.0005379236148466917,50,0.0,1
369.4,5.62842433049176,0.002693377104249832,0.010634296856739767,1.0,0.0005414185165132648,50,0.0,1
377.6,5.629691400782267,0.0026307629098573813,0.009934511803289667,1.0,0.0005296610169491525,50,0.0,1
376.8,5.629614479703583,0.002630833546278392,0.009426464525635577,1.0,0.0005307855626326964,50,0.0,1
363.2,5.628400475169399,0.002693147107589343,0.009052639195333455,1.0,0.0005506607929515419,50,0.0,1
366.2,5.626451614317366,0.002731613383267095,0.008004880526329307,1.0,0.0005461496450027307,50,0.0,1
365.6,5.626012529649425,0.00270198627319503,0.007480357815777592,1.0,0.0005470459518599562,50,0.0,1
364.0,5.625914155047331,0.002722504900470417,0.00782960477844652,1.0,0.0005494505494505495,50,0.0,1
356.0,5.6291966100783135,0.002809697821811721,0.007916176148500369,1.0,0.0005617977528089888,50,0.0,1
366.2,5.630342583162336,0.002726678118679693,0.007492840526386079,1.0,0.0005461496450027307,50,0.0,1
369.2,5.6320080942442825,0.002706659906278781,0.00738719284004611,1.0,0.0005417118093174431,50,0.0,1
368.4,5.633413534328395,0.0026912926203009227,0.006838364945983288,1.0,0.0005428881650380022,50,0.0,1
369.0,5.629620783112605,0.0026966926849845176,0.00652608497570415,1.0,0.0005420054200542005,50,0.0,1
374.0,5.628183089792386,0.002673952001629825,0.006353250619799195,1.0,0.0005347593582887701,50,0.0,1
370.8,5.627016791215949,0.0026802648677095105,0.006383594529074699,1.0,0.0005393743257820927,50,0.0,1
369.6,5.625356357641542,0.002681629168516117,0.006735013536417072,1.0,0.0005411255411255411,50,0.0,1
374.2,5.626266299969228,0.0026717560814026207,0.006445841008025353,1.0,0.0005344735435595938,50,0.0,1
372.8,5.632597414317974,0.0026688392739493043,0.006275196814069702,1.0,0.000536480686695279,50,0.0,1
370.8,5.6318689812388625,0.00269698556281397,0.005924867424931169,1.0,0.0005393743257820927,50,0.0,1
374.4,5.633685370296583,0.0026668570756529946,0.0056692970593488125,1.0,0.0005341880341880342,50,0.0,1
372.2,5.636370839298771,0.002660050187059628,0.005064465675797822,1.0,0.0005373455131649651,50,0.0,1
375.2,5.634558314405862,0.0026629135131835935,0.0054111070192641355,1.0,0.0005330490405117271,50,0.0,1
370.0,5.632564834578078,0.0027018395419247153,0.005314778278815806,1.0,0.0005405405405405405,50,0.0,1
374.2,5.634165553386739,0.002652331087041029,0.005526995299873629,1.0,0.0005344735435595938,50,0.0,1
374.6,5.63223649638604,0.0026425418690738515,0.005794592249157977,1.0,0.0005339028296849973,50,0.0,1
372.2,5.631915574522064,0.0026845780752038444,0.006407700827531945,1.0,0.0005373455131649651,50,0.0,1
363.2,5.6300818301309015,0.0027506425032602527,0.006346700303553858,1.0,0.0005506607929515419,50,0.0,1
367.0,5.630438812916374,0.002709431892652938,0.006359987548291469,1.0,0.0005449591280653951,50,0.0,1
368.6,5.634445464796718,0.002712450379528,0.006299810596322873,1.0,0.0005425935973955507,50,0.0,1
360.2,5.629025482481498,0.002763440344068739,0.005865689577329864,1.0,0.000555247084952804,50,0.0,1
98.0,1.9072940399362648,0.010204166966225716,0.034310811479516215,0.0,0.0020408163265306124,4,1.0,1
92.0,1.9037016960573483,0.010475955497725077,0.035381115462679615,0.0,0.002173913043478261,4,1.0,1
93.8,1.9065394094724344,0.010659014057909321,0.03567531726478608,0.0,0.0021321961620469083,4,1.0,1
92.0,1.9037016960573483,0.0105098997585654,0.03484277111599174,0.0,0.002173913043478261,4,1.0,1
92.0,1.9037016960573483,0.01050725741583797,0.03468988350833165,0.0,0.002173913043478261,4,1.0,1
92.0,1.903701696057348,0.01076106619990729,0.03538440907196071,0.0,0.002173913043478261,4,1.0,1
92.0,1.9037016960573483,0.010503687370316915,0.03472051456199225,0.0,0.002173913043478261,4,1.0,1
92.0,1.9037016960573483,0.010507869824345076,0.034663800538560496,0.0,0.002173913043478261,4,1.0,1
92.2,1.9039004180340504,0.010827952882517939,0.03525536695924061,0.0,0.0021691973969631237,4,1.0,1
92.0,1.9037016960573483,0.010511122497857786,0.0346319281743776,0.0,0.002173913043478261,4,1.0,1
92.4,1.901162932758837,0.010806332958494504,0.0351418287170625,0.0,0.0021645021645021645,4,1.0,1
98.0,1.9098199083617455,0.009998554588583106,0.03142467324690232,0.0,0.0020408163265306124,4,1.0,1
96.4,1.905959090233861,0.009982852083233934,0.029708188702217524,0.0,0.002074688796680498,4,1.0,1
99.8,1.9079405012891724,0.010007446549503678,0.028161976188213863,0.0,0.002004008016032064,4,1.0,1
98.0,1.9098199083617455,0.009993036344251261,0.0259923306152393,0.0,0.0020408163265306124,4,1.0,1
98.0,1.9098199083617453,0.009987562955766612,0.02434435666840874,0.0,0.0020408163265306124,4,1.0,1
94.0,1.9019657673113255,0.010592223738810655,0.026284609974463566,0.0,0.002127659574468085,4,1.0,1
92.0,1.903701696057348,0.010633947023379258,0.026573078273514853,0.0,0.002173913043478261,4,1.0,1
92.4,1.901162932758837,0.010765448568182756,0.027026073818965345,0.0,0.0021645021645021645,4,1.0,1
92.0,1.9037016960573483,0.010680407999907184,0.02797018888604432,0.0,0.002173913043478261,4,1.0,1
92.0,1.903701696057348,0.010483937585535652,0.0294360623894198,0.0,0.002173913043478261,4,1.0,1
92.4,1.901162932758837,0.010707337530471239,0.03106945747783706,0.0,0.0021645021645021645,4,1.0,1
93.6,1.907773735407666,0.010681245260626651,0.031681136180456586,0.0,0.002136752136752137,4,1.0,1
92.0,1.903701696057348,0.010511436233852943,0.031058600111384647,0.0,0.002173913043478261,4,1.0,1
94.4,1.8994885669111823,0.010584984109153667,0.029990627858028897,0.0,0.00211864406779661,4,1.0,1
92.2,1.9024346247480803,0.010654192385466202,0.027554278454031595,0.0,0.0021691973969631237,4,1.0,1
92.0,1.903701696057348,0.010555104232821329,0.02551907541999643,0.0,0.002173913043478261,4,1.0,1
98.4,1.9206571030090758,0.010083448134226129,0.0228892586647427,0.0,0.0020325203252032522,4,1.0,1
98.2,1.9193856575498796,0.010118928247568559,0.022720229603076018,0.0,0.002036659877800407,4,1.0,1
98.0,1.9204870771471898,0.010034947307563267,0.02255303884171685,0.0,0.0020408163265306124,4,1.0,1
99.8,1.9249285875490787,0.009915044030032483,0.022187614534238315,0.0,0.002004008016032064,4,1.0,1
98.2,1.9193856575498796,0.010098024290435168,0.022784751280070913,0.0,0.002036659877800407,4,1.0,1
92.0,1.9037016960573483,0.010653107254593461,0.024402942683076263,0.0,0.002173913043478261,4,1.0,1
93.0,1.9078962270891406,0.010719146194129154,0.025282691227244542,0.0,0.002150537634408602,4,1.0,1
92.2,1.9024346247480803,0.010771903266077456,0.02631205615626324,0.0,0.0021691973969631237,4,1.0,1
92.0,1.9037016960573483,0.01064525554382723,0.027315990104669032,0.0,0.002173913043478261,4,1.0,1
92.0,1.903701696057348,0.010691483296080611,0.02866003657882771,0.0,0.002173913043478261,4,1.0,1
92.0,1.9037016960573483,0.010614230482147151,0.02940152006894305,0.0,0.002173913043478261,4,1.0,1
92.8,1.9051421229510026,0.010755798986612077,0.030363639036855114,0.0,0.0021551724137931034,4,1.0,1
92.0,1.903701696057348,0.01069560757389775,0.030874871491957757,0.0,0.002173913043478261,4,1.0,1
92.0,1.9037016960573483,0.010593632986862415,0.030695264835892893,0.0,0.002173913043478261,4,1.0,1
92.0,1.903701696057348,0.010681538800008937,0.030907988227585798,0.0,0.002173913043478261,4,1.0,1
95.2,1.9058750912693045,0.010466474231920745,0.02997023799277915,0.0,0.0021008403361344537,4,1.0,1
98.0,1.909433698851234,0.009914875518081135,0.028538233136627126,0.0,0.0020408163265306124,4,1.0,1
98.0,1.909433698851234,0.009989827200922742,0.02889968705823966,0.0,0.0020408163265306124,4,1.0,1
98.0,1.909433698851234,0.00991531627553616,0.028771146248564864,0.0,0.0020408163265306124,4,1.0,1
99.8,1.9147917728715695,0.009969151642427865,0.02907817278897512,0.0,0.002004008016032064,4,1.0,1
97.0,1.9017713148212745,0.010247879777072874,0.029565038102669364,0.0,0.002061855670103093,4,1.0,1
92.0,1.9037016960573483,0.01069559822414955,0.02919299732707776,0.0,0.002173913043478261,4,1.0,1
92.4,1.9056912351548418,0.010735995857420817,0.02679282092686071,0.0,0.0021645021645021645,4,1.0,1
92.6,1.9042064704535138,0.010740463351790523,0.02413984077930013,0.0,0.0021598272138228943,4,1.0,1
91.0,1.903361589037253,0.010753363764758677,0.020825780029164728,0.0,0.002197802197802198,4,1.0,1
91.4,1.9074740992690058,0.010792393433420281,0.018168287103697795,0.0,0.002188183807439825,4,1.0,1
92.0,1.9037016960573483,0.010807599896698996,0.016853150014548304,0.0,0.002173913043478261,4,1.0,1
92.4,1.9072328050195835,0.010660732128614975,0.01643656114396674,0.0,0.0021645021645021645,4,1.0,1
